Job Id,Job Title,SOC Code,Job Description,Company Name,Skills,Qualification,City,State,Zipcode,Job Opening Date,Job Closing Date,Status,Website Url,stopwords
e7d709dae6cb92ddee9cc5e95847dceb,First Year Tax Professional,13-2082.00,title first year tax professional youll helping others best means youll get see impact work firsthand inspire people make confident informed decisions lives careers money youll build client relationships grow stronger every year joining hr block first year tax professional means youll support expert team dedicated providing advanced tax training youll need successful youll also freedom flexibility extra earnings youll need embrace makes life uniquely hr block industrys largest consumer tax services provider focused client service 60 years join team youll find live purpose provide help inspire confidence clients communities everywhere day day youll conduct facetoface tax interviews clientsprepare complete accurate tax returnsgenerate business growth increase client retention offer additional products servicesprovide irs audit supportsupport office priorities teamwork collaboration job id 402490br city new bedford state massachusetts hr block live purpose provide help inspire confidence clients communities everywhere take work personally know represents families homes livelihoods lives weve true purpose since brothers henry richard bloch founded company 1955 since weve grown approximately 12000 tax offices throughout united states around world join team youll add momentum forwardthinking company one defined industry leading transformation would even better also previous experience customer service environmentsales andor marketing experience bilingual candidates strongly encouraged apply based annual revenues sales tax preparation products servicesenrollment completion hr block income tax course neither offer guarantee employment youll bring team ability effectively communicate person writingexperience working fastpaced environmentsuccessful completion hr block tax knowledge assessment income tax coursemust complete 18hour continuing education requirement meet irs applicable state requirementshigh school diploma equivalent posting title first year tax professional,H&R Block,[Audit],[High School Diploma],New Bedford,Massachusetts,2740.0,2021-09-10,,OPEN,https://www.hrblock.com,149
fd197f1b10eb3e80b6f3dff07c07abac,Accelerated Tax Associate,13-2082.00,title accelerated tax associate youll helping others best means get see impact work firsthand inspire people make confident informed decisions lives careers money build client relationships grow stronger year joining hr block accelerated tax associate means support expert team dedicated providing advanced tax training need successful also freedom flexibility extra earnings need embrace makes life uniquely hr block industrys largest consumer tax services provider focused client service 60 years join team find live purpose provide help inspire confidence clients communities everywhere day day youll conduct facetoface tax interviews clientsprepare complete accurate tax returnsgenerate business growth increase client retention offer additional products servicesprovide irs audit supportsupport office priorities teamwork collaboration youll complete eight hours paid training tax associate certification addition required new tax professional trainingtax specialist certification exam 1212022 job id 426682br city shrewsbury state massachusetts hr block live purpose provide help inspire confidence clients communities everywhere take work personally know represents families homes livelihoods lives weve true purpose since brothers henry richard bloch founded company 1955 since weve grown approximately 12000 tax offices throughout united states around world join team youll add momentum forwardthinking company one defined industry leading transformation would even better also previous experience customer service environmentsales andor marketing experience bilingual candidates strongly encouraged apply based annual revenues sales tax preparation products services enrollment completion hr block income tax course neither offer guarantee employment youll bring team ability effectively communicate person writingexperience working fastpaced environmentsuccessful completion hr block tax knowledge assessment income tax coursemust complete 18hour continuing education requirement meet irs applicable state requirements requirements ability work minimum 35 hours weekly throughout tax season 40 hours peak weeksability work multiple locations within designated group officeshigh school diploma equivalent posting title accelerated tax associate,H&R Block,[Audit],[High School Diploma],Shrewsbury,Massachusetts,1545.0,2021-09-10,,OPEN,https://www.hrblock.com,181
e7ec44dc82b8f6e7ce14b6d5e1efab06,Accelerated Tax Associate,13-2082.00,title accelerated tax associate youll helping others best means get see impact work firsthand inspire people make confident informed decisions lives careers money build client relationships grow stronger year joining hr block accelerated tax associate means support expert team dedicated providing advanced tax training need successful also freedom flexibility extra earnings need embrace makes life uniquely hr block industrys largest consumer tax services provider focused client service 60 years join team find live purpose provide help inspire confidence clients communities everywhere day day youll conduct facetoface tax interviews clientsprepare complete accurate tax returnsgenerate business growth increase client retention offer additional products servicesprovide irs audit supportsupport office priorities teamwork collaboration youll complete eight hours paid training tax associate certification addition required new tax professional trainingtax specialist certification exam 1212022 job id 423140br city east longmeadow state massachusetts hr block live purpose provide help inspire confidence clients communities everywhere take work personally know represents families homes livelihoods lives weve true purpose since brothers henry richard bloch founded company 1955 since weve grown approximately 12000 tax offices throughout united states around world join team youll add momentum forwardthinking company one defined industry leading transformation would even better also previous experience customer service environmentsales andor marketing experience bilingual candidates strongly encouraged apply based annual revenues sales tax preparation products services enrollment completion hr block income tax course neither offer guarantee employment youll bring team ability effectively communicate person writingexperience working fastpaced environmentsuccessful completion hr block tax knowledge assessment income tax coursemust complete 18hour continuing education requirement meet irs applicable state requirements requirements ability work minimum 35 hours weekly throughout tax season 40 hours peak weeksability work multiple locations within designated group officeshigh school diploma equivalent posting title accelerated tax associate,H&R Block,[Audit],[High School Diploma],East Longmeadow,Massachusetts,1028.0,2021-09-17,,OPEN,https://www.hrblock.com,181
2a5ce06e6f8210fcd8dc04f086dd9a22,Multi-Unit Team Leader,11-9199.00,title multiunit team leader youll joining us multiunit team leader youll provide leadership three hr block tax offices using people management experience passion helping people youll provide leadership customercentric teams offices manage accelerate seasonal tax business youll serve frontline manager responsible leadership development associates delivering outstanding client experience achieving office related growth objectives three tax offices prior tax preparation experience required youll begin working flexible parttime schedule fall ramp busy tax season transition fulltime schedule january april working successful tax season may find want apply return subsequent seasons even apply advancement opportunities day day manage office staffing operations logistics three offices support two associate team leaderspartner district general manager dgm create implement officelevel growth plans client growth targets includes developing local partnerships managing office community involvementassist dgm recruiting interviewing candidates tax office associate positionsbuild engaging team environment across offices training coaching associates holding accountable execute standard operating procedures sop recognizing outstanding associate contributionsconduct timely performance reviews partner associate relations center resolve associate issues address performance concernslead daily team meetings communicate essential information tax office associatescreate associate work schedules across offices ensure accurate timekeeping well labor management staff officestravel three offices requiredmay prepare tax returns needed job id 410039br city weymouth state massachusetts hr block live purpose provide help inspire confidence clients communities everywhere take work personally know represents families homes livelihoods lives weve true purpose since brothers henry richard bloch founded company 1955 since weve grown approximately 12000 tax offices throughout united states around world join team youll add momentum forwardthinking company one defined industry leading transformation would even better also multiunit people management experience retail restaurant banking related industry management people within military service positions also good fit bilingual candidates strongly encouraged apply youll bring team people management experience demonstrated ability grow develop associatesdemonstrated aptitude growth plan execution ability lead towards growth culturestrong decisionmaking judgment skills ability function well fastpaced environment minimal supervisionstrong interpersonal communication skills customercentric mindset seeks understand exceed client needscomputer proficient ability use ms officebachelors degree related field high school diploma equivalent combination experiencesuccessful completion hr block tax knowledge assessment income tax course preparing tax returns posting title multiunit team leader,H&R Block,"[Labor Management, R, Tax Returns, Income Tax, Tax Preparation, People Management]",[High School Diploma],Weymouth,Massachusetts,2188.0,2021-09-24,,OPEN,https://www.hrblock.com,184
727c971d19e7faf36706d0682355eccd,Multi-Unit Team Leader,11-9199.00,title multiunit team leader youll joining us multiunit team leader youll provide leadership three hr block tax offices using people management experience passion helping people youll provide leadership customercentric teams offices manage accelerate seasonal tax business youll serve frontline manager responsible leadership development associates delivering outstanding client experience achieving office related growth objectives three tax offices prior tax preparation experience required youll begin working flexible parttime schedule fall ramp busy tax season transition fulltime schedule january april working successful tax season may find want apply return subsequent seasons even apply advancement opportunities day day manage office staffing operations logistics three offices support two associate team leaderspartner district general manager dgm create implement officelevel growth plans client growth targets includes developing local partnerships managing office community involvementassist dgm recruiting interviewing candidates tax office associate positionsbuild engaging team environment across offices training coaching associates holding accountable execute standard operating procedures sop recognizing outstanding associate contributionsconduct timely performance reviews partner associate relations center resolve associate issues address performance concernslead daily team meetings communicate essential information tax office associatescreate associate work schedules across offices ensure accurate timekeeping well labor management staff officestravel three offices requiredmay prepare tax returns needed job id 410044br city pembroke state massachusetts hr block live purpose provide help inspire confidence clients communities everywhere take work personally know represents families homes livelihoods lives weve true purpose since brothers henry richard bloch founded company 1955 since weve grown approximately 12000 tax offices throughout united states around world join team youll add momentum forwardthinking company one defined industry leading transformation would even better also multiunit people management experience retail restaurant banking related industry management people within military service positions also good fit bilingual candidates strongly encouraged apply youll bring team people management experience demonstrated ability grow develop associatesdemonstrated aptitude growth plan execution ability lead towards growth culturestrong decisionmaking judgment skills ability function well fastpaced environment minimal supervisionstrong interpersonal communication skills customercentric mindset seeks understand exceed client needscomputer proficient ability use ms officebachelors degree related field high school diploma equivalent combination experiencesuccessful completion hr block tax knowledge assessment income tax course preparing tax returns posting title multiunit team leader,H&R Block,"[Labor Management, R, Tax Returns, Income Tax, Tax Preparation, People Management]",[High School Diploma],Pembroke,Massachusetts,2327.0,2021-09-24,,OPEN,https://www.hrblock.com,184
dc8f6d0a7e504391dab53ab6869a0e47,"DATA ARCHITECT - Boston, MA or Remote",15-1199.06,job description job title data architect location boston remote 6 months contract hire fulltime lead data architectanalyst work team help client looking revamp quality reporting different systems business side looking data sme document data flows understand flows gaps source target systems benchmark data risks move risks look taxonomies data build reporting requirements target ui data perspective important effort retire diamond claims admin legacy system move hrp health edge product competencies data architecture mdm data flow diagrams data modeling data analysis reporting design visualization understanding healthcare payer systems landscape good thanks great day sreenath arcot provish consulting inc 7301 carmel executive park drive suite200 charlotte nc 28226 direct email wwwprovishcom,Provish Consulting,"[UI, Data Flow, Data Analysis, Data Modeling, Data Architecture]",,Boston,Massachusetts,2108.0,2021-08-27,,OPEN,http://www.provish.com/,46
e8786192a591703c138779846076594c,Seasonal Retail Assembly Technician,51-2011.00,seasonal assembly technician summary position simply put assembly technicians understand build things experts doingit safely quickly attention detail techs understand value add supporting retail partners earningthe trust store management department staff retail customer exhibit daily expertise efficiency professionalism meet demands thislaborintense retail service role quality end product assembled set technicians apart crowd pride take part team skilled trade professionals also happen part organization understands work entails rewards performance reliable motivated mechanically inclined selfstarter thrives working fast pace maintaining attention detail troc place start building career responsibilities conduct courteous professional manner interacting store management associateswork store management confirm inventory assemble complete required preassembly reportinginform educate store management staff best practices employ assemble many items possible instoreuse understanding assembly process efficiently quickly set work area allow effective product prep fast builds movement assembled inventory sales floor store storage areadetermine best strategy order items assembled maximize number products builtassembly products include moving inventory appropriate work area work store management coordinate store personnel support efforts whenever possiblewhile assembly bicycles majority work retailers require support building outdoor grills furniture products needing assembly customer store display assembling customer online orders necessaryexhibit highest level competency safety accuracy assembly productsunderstand demonstrate competency completing minor major repairs neededaccurately capture required information assembled item enter trocs mobile reporting tool proper trackingmaintain manage assembly equipment manner keep materials correct working order accordance trocs assembly technician tools equipment policycomplete shiftend survey reported via trocs mobile reporting tool may include store marketlevel intelligencemeet exceed trocs minimum performance standardsadhere retailer guidelines instore thirdparty vendorsmaintain neat clean appearance exhibit professional demeanor timesstay uptodate compliant required technician trainingparticipate required conference calls team meetingswork existing troc assembly technician meet high demands assembly holiday seasonmeet existing troc assembly technician day scheduled work work alongside himher meet store assembly business needs qualifications motivation drive commitment allows selfdetermination increased income based daily work productivityprevious work incentive rich productivitybased roleexperience assembling bicycles desirableexperience assembling gas grills home appliance andproducts requiring assembly plusmechanically inclined used variety power manual toolscan follow written diagramed directions assembly products require complete partial assemblyan intuitive sense solve unforeseen challenges assembling various consumer productsselfstarter manage daily store assignments solve problems assembly process limited supervisioncan work steadily accuracy speed extended periods time working tasks require standing regular movement kneeling bending lifting twisting etcstrong communication interpersonal skillswill establish confidence positive rapport store management associatespresent represent troc professional manner instore appearance behaviorreliable transportation provides ability transport tools equipment necessary complete daily assembly assignments store locationworking knowledge mobile applications ability use complete necessary work reporting requirementsprevious big box retail experience preferably fastpaced role requiring time sensitive completion physical labor work activitiesmust willing adhere retail hours least 3 days week flexibility willingness work day shifts evening shifts weekends offer hard work benefits 1550hr end season uncapped bonus based performance holiday seasonsafe fun work environment essential functions physical demands described representative must met employee successfully perform essential functions job reasonable accommodations may made enable individuals disabilities perform essential functionsmust able stand long periods timemust able lift andor move 40 pounds dont yet follow us social media please,The Retail Outsource Company,[Assembling],,Chicopee,Massachusetts,1013.0,2021-09-17,,OPEN,https://trocglobal.com/,304
9e9245b72d93dbeeab6e6581819c47d3,Retail Sales Leader (U.S),41-1011.00,retail sales leader wake day make difference passionate born leader love bringing best around position summary mobile store operators mso apremiere authorize dealer tmobile currently hiring afull time retail sales leaderour retail sales leader report directly retailstore manager help develop engaged andknowledgeable sales teams ensure customer store visit experience exceptional get know us mobile store operators mso promise environment encourages best also rewards plenty room grow premiere authorized dealer tmobile mso headquartered coral gables florida operate 76 incredible tmobile store locations throughout us puerto rico culture mso success powered people technology culture makes mso fun rewarding place work encourage employees act like entrepreneurs champion diversity always seeking new ways amaze customers success celebrated integrity core mso role set bar high coachto team members professionally enthusiastically introduce wireless carriers services products amazing customerscomunication key love interactingwith team customerscustomers hate wait help ensure wait time minimal possibleidentify right solutions customer billing technical andor account issuesour stores look incredible ensure store proper appearance functionality pointof purchase pop displays electronic equipmentwe love hear customers say help manage customer satisfaction surveys including exit interviewsour dress code cool trend ensure entire store looks cool professionaleffectively handle customer complaints escalate issues appropriatelyreport store issues challenges successes timely manner retail store managermaintain high level knowledge understanding multiple wireless carriers products pricing models wellparticipate required trainings business related events instructeddevelop positive relationships store personnel managementcomply company policies practices proceduresensure timely completion various administrative responsibilities qualifications requirements must high school diploma gedat least 18proven ability exprience leading mentoring people deliver great resultsprior experience sales customer servicemust able complete full time paid three 3 week monday friday 1000am 600pm trainingmust willing approach greet publicmust willing participate continuous learning training sessionsmust willing adhere retail hours ability willingness work days nights weekends mustmust able work holiday blackout dates benefits compensation perks offer paid trainingunlimited commission plus hourly wagemedical dental vision 401kpaid time programsphone service discountsdiscount programsgrowth potential career dont yet follow us social media please please check video life troc covid19 pandemic,The Retail Outsource Company,"[Retail Sales, Pricing Models]",[High School Diploma],Plymouth,Massachusetts,2345.0,2021-09-17,,OPEN,https://trocglobal.com/,209
5d11bf538ae16727866b4e06dde5a118,AR Specialist,25-2011.00,client manufacturing industry seeking accounts receivable specialistwhy work forward thinking leaders cares staffthe company high growth potential plan doubling size next yearthere several locations across country opportunity work many different peoplethis company reputation high integrity exceeding customer expectations high ratings glassdooraccounts receivable specialist responsibilities accounts receivable specialist post payments forms credit cards cash ach wire paymentsenter finalized cash receipts updates accounts receivable ledger customergenerate invoices customers monthly basisthe accounts receivable specialist reconcile paymentsresearch processes customer claims invoice paymentthe accounts receivable specialist respond vendor inquiries timely fashionfollowup outstanding balance perform collections necessaryexperience preferred accounts receivable specialist associates degree preferred relevant experiencehigh degree accuracy attention detailexcellent written verbal communication skillscfs2021,Creative Financial Staffing,[AR],,Chicopee,Massachusetts,1013.0,2021-09-03,,OPEN,https://www.cfstaffing.com,60
a6843fab237828caee8671015ceffdbd,Sr. Financial Data Analyst - 100% REMOTE,13-2051.00,senior financial data analyst company senior financial data analyst opportunity team dedicated promoting health wellnesshas high focus giving back communitynewly created senior financial data analyst positiona growing company business 35 yearsvery visible position opportunity advancementhigh employee morale21 days pto starthigh quality personalized customer service provided customersresponsibilities senior financial data analyst senior financial data analyst liaison finance business intelligence teams financial analysisreport developmentdevelop sql queries ground updata analysisproject managementsenior financial data analyst experience bs accountingfinance relatedadvanced excel access sqlexperience power bi tableaucfs2021,Creative Financial Staffing,[Accounting],,Springfield,Massachusetts,1101.0,2021-09-17,,OPEN,https://www.cfstaffing.com,40
67d926b6acca560280508da871fe12a4,Senior Accountant - M&A - 100% REMOTE,13-2011.01,creative financial staffing partnered top national insurance risk management brokerage firm hire senior accountant join growing team newly created position accounting support activity role 100 remote require 2025 domestic travel highlights senior accountant opportunity founded 20 years ago client grown one largest pc personal lines us brokersthey doubled employee size last 3 years continuing grow quickly primarily acquisitionyear year voted best places work insurance journalthe senior accountant work closely department learn upcoming acquisitions instrumental success onboarding integrating new acquisitionsthis role 100 remote company outfit employee essentials work home provide annual stipend office expenses contribute employees monthly cell phone bill senior accountant mas responsibilities include limited serve primary accounting contact team accounting questionsmaintain regular contact key members acquisition ensure postacquisition questions challenges addressedprepare purchase accountingreview current accounting policies practices especially revenue recognition policies performed acquired company determine entries process changes needed compliance us gaapreview impact 606 revenue streamidentify potential gaps requirements prior close work necessary departments processes needed post closedetermine banking needs new acquisition work bank set required accountsprepare working capital earnout calculations based purchase agreementassist acquisitions corporate accounting team preparing review monthly financial statementswork closely fpa team review financial results new acquisition adevelop standard training modules onboarding new acquisitions requirements qualifications minimum 5 years within accountingthe ideal candidate public accounting experience come insurance industrycollege degree requiredcpa requiredability manage support remote team,Creative Financial Staffing,"[Accounting, Insurance, GAAP, Insurance Risk, Revenue Recognition]",,Boston,Massachusetts,2108.0,2021-09-17,,OPEN,https://www.cfstaffing.com,146
a6699ffaedad86ea05c405b8a620f4f1,Licensed Mental Health Counselor,21-1014.00,company descriptioncriterion child enrichment specializes developmentally appropriate programs services young children families believe strength family capacity promote health development children offer communitybased developmental enrichment groups child care early intervention newborn home visiting programs,Evergreen Center,,,Athol,Massachusetts,1331.0,2021-08-18,,OPEN,http://www.evergreenctr.org,18
ced901eb5e5411a824b27a52fc843356,Quality Control Operator I - Shift E,43-5111.00,buttontext8afe0c6101008923 border 1px solid transparent buttontext8afe0c6101008923 afocus border 1px dashed eb3c96 important outline none important experiencing technical issue careers website atthe moment applications possible working resolving issue soon possible thank patiencequality control operator shift e career milliporesigma ongoing journey discovery 58000 people shaping world lives works plays next generation advancements healthcare life science electronics 350 years across world passionately pursued curiosity find novel vibrant ways enhancing lives others milliporesigma business merck kgaa darmstadt germany role quality control operator milliporesigma responsible quality control inspection products established quality standards meet customer demand expectations successful employee handson team player high energy work collaborative team member leader achieve operational safety quality output goals person must highly selfmotivated intense customer focus able satisfy internal external customer requirements optimize operations realize maximum efficiency productivityunderstand follow written documents including standard operating procedures sops forms test methods test specificationsensure proper line opening line closing one complete operationsmaintain clean organized work areacommunicate manufacturing team issues opportunities may affect product qualityadhere company environmental health safety ehs proceduresfollow good manufacturing practices gmp good documentation practices gdpcommunicate previous following shifts status processescheck material lists lot scoordinate material disposition activities support production requirements consumptionsperform line clearance materials equipmentperform changeover activitiesclean material areas end shiftmaintain effective professional communication supervisors operators managementassist relieving operators tasks impact qc inspections carts materials moving product etcadhere company environmental health safety ehs proceduressolve moderately complex problems judgment required make recommendationschoose two predefined alternative courses action new types work special projectsobtain basic knowledge team organized tasks relate others team unitimpact team performance reliability accuracy workwork general supervision instruction given routine work detailed instructions new types work special projects minimum qualifications high school diploma ged associate bachelors degree plus preferred qualifications associate bachelors degreeability read follow understand operating proceduresability read speak understand englishbasic math counting large numbers without errorwillingness learn multiple production operations adjust quickly new taskscommunicate effectively writing verbally report production informationsufficient computer related skills perform data entry print reportsstrong written verbal communication skillsability work complex fast paced environmenthigh intellectual horsepower proven problemsolving ability troubleshooting skills good decision makercollaborative likeable team player always looking share advance best practicesability drive change challenge status quo respectfulprofessional manner rsrms offer us always opportunities break new ground empower fulfil ambitions diverse businesses offer various career moves seek new horizons trust responsibility early support draw career map responsive aspirations priorities life join us bring curiosity life curious apply find information athttpsjobsvibrantmcom company equal employment opportunity employer employee applicant employment discriminated basis race color religion age sex sexual orientation national origin ancestry disability military veteran status genetic information gender identity transgender status marital status classification protected applicable federal state local law policy equal employment opportunity applies policies programs relating recruitment hiring promotion compensation benefits discipline termination terms conditions employment applicant employee believes discriminated company anyone acting behalf company must report concerns human resources business partner legal compliance immediately company retaliate individual made good faith report discrimination job requisition id225403 locationdanvers career levela current student working time modelfulltime buttontextf748fab0b60d052d border 1px solid transparent buttontextf748fab0b60d052d afocus border 1px dashed eb3c96 important outline none important careers covid19 thank visiting careers website always looking curious minds join teams understand much world impacted covid19 crisis want assure safety important us ensure everyones health protected instead standard facetoface interview likely offered alternative digital interview options us disclosure company equal employment opportunityemployer employee applicant employment discriminated basis race color religion age sex sexual orientation national origin ancestry disability military veteran status genetic information gender identity transgender status marital status classification protected applicable federal state local law policy equal employment opportunity applies policies programs relating recruitment hiring promotion compensation benefits discipline termination terms conditions employment applicant employee believes discriminated company anyone acting behalf company must report concerns human resources business partner legal compliance immediately company retaliate individual made good faith report discrimination north america disclosure company committed accessibility workplaces including job applicat,MilliporeSigma,"[QC, Writing, Data Entry, Report Production, Quality Control]",[High School Diploma],Danvers,Massachusetts,1923.0,2021-09-27,2021-09-29,CLOSED,http://www.sigmaaldrich.com,377
ec3a4a0f30feddd58f1a3750b77e64dc,Sales Development Representative - Financial Technology (Remote),41-4011.00,company descriptionabout informa financial intelligence ifi informa provides financial institutions intelligent advantage make informed decisions understand past trends forecast future performance drive profitability increase returnswe offer clients marketleading competitive benchmarking customer analytics specialized datagain competitive position bank peer benchmarking analysis offerings data analytics platform provide banks topquality peer benchmarking intelligence takes indicative market data delivers actionable insight impacts performance opportunity business development executive bde support growth institutional fund flows stock flows asset allocations datajob descriptionyou responsible identifying developing new business relationships financial professionals ie investors money managers developnew business opportunities support informas overall growth strategy work closely marketingand product management generate lead generation implement business development initiatives maximize grow informa footprint generating bottomline revenue comfortable making dozens calls per day working channel partners generating interest qualifying prospects closing sales tasked hunting new contacts prospects new account logos opportunities segments identified leadership targetis identified handle first wave client outreach introducing informa solution establish next action item ie calls voice mails emails demo etc daytoday responsibilities source new sales opportunities inbound lead followup outbound cold calling emailsqualify opportunities work appropriate sales specialist development closuredevelop advanced prospecting planning skillsgenerate qualify leads phone eg cold calling prospecting schedule sales calls demonstrationsbuild relationships key decisionmakersdetermine customers requirements present informa solutions responsibilities sourcing sales opportunities inbound lead followup outbound cold calling 100s per week email potential inperson clientprospect meetingswork account managers sales specialists identify new prospects call upon existing accounts set meetings prospectswork account managers sales specialist identify new prospects segments accountslearn able demonstrate ifi value proposition top target personas requires good financial market knowledge excellent presentation skillsensure effective collaboration process informa account managers sales specialist throughout sales processachieve monthly quotas objectives set managementwork marketing creating sale campaigns generate revenue new logosqualifications proven inside sales experiencegood knowledge financial markets quant background plusstrong phone presence experience making dozens calls per dayproficient corporate productivity web presentation toolsexperience working salesforcecomexcellent verbal written communications skillsability multitask priorities manage time effectivelydriven motivated achieve goals quotasadditional informationabout informa employee experience important us informa top joining supportive diverse ambitious team welcomesall types candidateswe alsoflexiblewithdifferent working patternsandprioritizes promotions internally benefits include learning development ld plans assist career development ambitions15 days pto 10 days sick leave 9 national holidays 4 days volunteering birthday offhealth medical benefits via cigna healthcareretirement plan 401k match 6 percentpaid parental leaveemployee stock purchase program become shareholder buy private equity shares discount eeo statement know sometimes perfect candidate doesnt exist people put applying job dont fit requirements youre excited working us skills experience looking please go ahead apply could need believe strongly value diversity creating supportive inclusive environments colleagues succeed informa proud equal opportunity employer discriminate basis race color ancestry national origin religion religious creed mental physical disability medical condition genetic information sex including pregnancy childbirth related medical conditions sexual orientation gender identity gender expression age marital status citizenship protected characteristics local law,Informa,"[Lead Generation, Cold Calling, Inside Sales, Business Development]",,Boston,Massachusetts,2108.0,2021-09-06,,OPEN,http://www.informa.com/,215
6db3c587c44d2ea173b2083d73a830f,Vice President of Facilities,11-1011.00,primary purpose vice president store facilities role perform strategic planning financial management leadership facilities team including repairs maintenance proactive programs capital projects performed facilities engineering department frequent interaction leadership store operations property management real estate store design construction legal procurement asset protection finance required frequent independent judgments essential individual required perform tasks safe manner consistent corporate policies state federal laws position responsible direct leadership supervision facilities team responsibilities include developing optimal organizational structures interviewing hiring training directing coaching moment rewarding disciplining associates setting objectives appraising associate performance responsibilities develop best class facilities team inspirational leadership lead team facilities professionals provide excellent service internal customers develop optimal organizational structures needs business evolve create succession plan assessing talent creating individual development plans direct reports leaders develop top talent creating culture coaching moment lead influence internal business partners including store operations real estate store design construction legal asset protection property management procurement finance develop best class facilities team strategic initiatives take performance industry leading levels lead development proactive programs improve service delivery drive positive results influence store design improve long term maintenance feedback specifications prototypical plans develop long term capital investment plans major assets ie hvac roof parking lot vertical transportation assets lead development tools assess vendor performance implement improvement strategies quality responsiveness financial compliance provide leadership joint projects asset protection property management real estate construction perform special projects assigned develop expense capital budgets lead direct reports managing performance budget weekly quarterly annual basis insure compliance initiate manage rfps negotiate favorable terms pricing reduce cost per transaction lead team development execution pic initiatives develop reporting tools assist management services work order variance reporting vendor score carding associate statistical reporting requirements qualified candidates must possess minimum 15 years experience agriculture retail facilities maintenance least 5 years leading teams must possess minimum 15 years experience retail facilities maintenance excellent oral written communication skills organization followup skills ability balance prioritize competing demands lead team make decisions successful candidate must possess strong sense urgency indepth technical understanding trades involved repairs maintenance must able work independently well team environment ideal candidate must proficient microsoft word excel facilities software service channel oracle financial programs knowledge plus occasional travel,Leap Hospitality,"[Excel, ProActive, Financial management, Property Management, Microsoft Word, Oracle, Oracle Financial]",,Boston,Massachusetts,2108.0,2021-06-21,,OPEN,http://www.leaphospitality.com,133
51e4230b142e5bc55f55732673250782,Medical Assistant - Full Time,31-9092.00,looking fastpaced compassionate career enjoy making difference peoples lives apply october 31 2021 american family care offering 500 bonus completing 180 days employment also participate monthly incentive compensation plans 10 compensation afc wants join company welcome patients smiling helpful faces american family care 3 4day work weeks weekends holidays required full time benefits including matching 401k flexible scheduling incentive plans growth opportunities medical assistant perform procedures provider orders direction patientcentered thrive fastpaced environment wed like talk need high school diploma ged required certification diploma medical assisting experience required company one fastestgrowing healthcare companies united states take pride valuing employees patients start application,American Family Care,[Medical Assistant],[High School Diploma],Saugus,Massachusetts,1906.0,2021-07-09,,OPEN,http://www.americanfamilycare.com/,67
d1828796cc1cc5dc9a3b3f3e936118b,New College Grad: Software Engineer I,15-1133.00,dynamic software engineer interested opportunity work boston area join team contribute programs save lives enable freedoms enjoy looking software engineer help continued success products developing next generation systems every day raytheon intelligence space ris extraordinary engineers empowered excellence inspired invent inclusive environment worklife balance elegant solution slogan dynamic diverse engineers develop demanding trusted superior solutions make world safer place looking software engineers join software engineering center team marlborough ris leading provider integrated sensor communication electronic warfare systems giving military forces accurate timely actionable information networkcentric battlefield start career working cuttingedge technology sas day free time explore many cultural entertainment outdoor wonders make marlborough boston area unique ris offers robust reward recognition programs compensation career development health care educational assistance maternal paternal leave flexible work schedules childadult backup care 401k paid holidays paid time addition position eligible relocation assistance work professionals around country thrive culture celebrates contributions employees start career challenging collaborative workplace joining team tradition achievement thought teamwork recognized across industry accolades asone top ten best companies women work ieee women engineering magazineamong best places launch career business week magazinea top 50 employer readers workforce diversity engineering professionalskey responsibilities qualified candidate includetypical job functions software engineer include participation collaborative crossdisciplined integrated product teams often employing agile software development techniques tools plan design develop test integrate complex software systems solutions responsibilities span full lifecycle product development architecture design integration test field support work learn engineering organization highest software engineering process maturity level recognized software engineering institute security clearance requirements us citizenship status required position need us security clearance within 1 year start dateas defense contractor specific programs requiring certain level security clearance special access assigned staff selected candidate required secure accesses able secure secret security clearance needed position may result offer employment rescindedthis position requires us person ability obtain export authorization appropriate government agency nonus persons requirements software development experience ie internship coop work academic project experienceexperience c c java desired requirements minimum 30 cumulative gpa please upload unofficial transcript applyingfamiliarity agile lifecycle process including scrum continuous integration test driven development methodologiesexposure model driven developmentexperience realtime operating systems rtos embedded programming processorboard architecture design working knowledge unix linux windows vxworks real time operating systemsunderstanding standard system engineering design artifacts use cases sysml diagramsapplied experience unified modeling language uml service oriented architecture soa principles required education must bs ba major software engineering computer engineering computer science electrical engineering math related field summer 2022186461,Raytheon,"[RTOS, Unix, BOARD, Java, C++, c, SAS, SysML, Programming, Software Engineers, Test Driven Development, Unified Modeling Language (UML), Software Development, Linux, Software Engineering, Continuous Integration, Agile, Scrum, VxWorks, IEEE, Computer Engineering]","[Bachelor of Science in Software Engineering (B.S.S.E.), Bachelor of Engineering (B.E./B.Eng.), Bachelor of Science in Computer Science (B.S.C.S.), Bachelor of Science in Computer Engineering (B.S.C.E./B.S.Co.E/B.S.Cp.E./B.S.Cmp.E./B.S.C.P.)]",Marlborough,Massachusetts,1752.0,2021-09-03,,OPEN,http://www.raytheon.com,221
